molecule_chembl_id,canonical_smiles,inchi_key,pchembl_value,bioactivity_class,group_type,MW,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,violates_mw,violates_logp,violates_hdonors,violates_hacceptors,ro5_violations
CHEMBL1242476,CC(C)n1nc(-c2ccc3c(N)n[nH]c3c2)c2c(N)ncnc21,QBPMDFDPUIVKQA-UHFFFAOYSA-N,6.68,active,single_entry,308.349,2.1148999999999996,3.0,7.0,124.32000000000001,2.0,False,False,False,False,0
CHEMBL4094086,C=CC(=O)Nc1cc(Nc2nc(OC)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,QBQSCGMDSJFWBF-UHFFFAOYSA-N,7.35,active,nonzero_sd,529.6450000000002,4.518400000000003,2.0,9.0,96.78,11.0,True,False,False,False,1
CHEMBL5589715,CN(C)C1CCN(c2ccc(Nc3nccc(-c4cn(C)c5ccccc45)n3)cc2NS(C)(=O)=O)CC1,QBVWTVAJGQIBKK-UHFFFAOYSA-N,7.35,active,nonzero_sd,519.6750000000002,4.280800000000003,2.0,8.0,95.38999999999999,7.0,True,False,False,False,1
CHEMBL234580,O=C1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,QBWGGFOGWBCOKX-UHFFFAOYSA-N,6.11,active,single_entry,484.53900000000027,2.9843,2.0,9.0,92.38,6.0,False,False,False,False,0
CHEMBL431191,COc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,QBWMZVFWLZJROU-UHFFFAOYSA-N,6.07,active,single_entry,294.35800000000006,3.5889000000000015,2.0,4.0,62.83,3.0,False,False,False,False,0
CHEMBL5568892,C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)NCCC4CCCCC4)cc3F)ncnc2cc1OC,QBXAXZOWNLMJQL-UHFFFAOYSA-N,5.875,intermediate,nonzero_sd,507.56600000000043,5.7862000000000045,3.0,6.0,114.47000000000001,9.0,True,True,False,False,2
CHEMBL380972,COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,QBXBZNIQLIPRLA-UHFFFAOYSA-N,6.4,active,nonzero_sd,429.27400000000006,4.7177000000000024,2.0,7.0,77.53,4.0,False,False,False,False,0
CHEMBL5769729,CC(=O)C1(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)c3cccc4cnccc34)NN2)CC1,QBYPXTXJCRNPBW-PMERELPUSA-N,8.7,active,single_entry,581.1240000000001,6.207080000000006,4.0,9.0,118.00000000000001,8.0,True,True,False,False,2
CHEMBL104244,CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,QCDZPARUOUZGLL-UHFFFAOYSA-N,6.68,active,single_entry,475.42400000000026,3.7418000000000013,1.0,7.0,66.28999999999999,7.0,False,False,False,False,0
CHEMBL5860886,COc1ccccc1C(=O)NCc1ccc(-c2nn(C3CCC(=O)CC3)c3ncnc(N)c23)cc1,QCJLXNNOYQGLAZ-UHFFFAOYSA-N,6.26,active,single_entry,470.5330000000003,3.6983000000000015,2.0,8.0,125.02,6.0,False,False,False,False,0
CHEMBL5940517,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC(C)C)nc3)ncc2F)c1,QCJXKESYOASOES-UHFFFAOYSA-N,6.26,active,single_entry,408.4370000000001,4.409600000000002,3.0,7.0,101.06,8.0,False,False,False,False,0
CHEMBL5961822,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4COC4)NN3)c3cccnc3)cc2c1NC(CCO)c1ccccc1,QCLVYRPSDZBDJY-BTMGADRYSA-N,7.89,active,single_entry,569.0690000000003,4.408680000000002,5.0,10.0,130.39000000000001,10.0,True,False,False,False,1
CHEMBL5939208,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4COC4)NN3)c3cccnc3)cc2c1N[C@H](CCO)c1ccccc1,QCLVYRPSDZBDJY-UHSQPCAPSA-N,6.45,active,single_entry,569.0690000000003,4.408680000000002,5.0,10.0,130.39000000000001,10.0,True,False,False,False,1
CHEMBL597949,C#CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,QCPPIWXNTVLCAK-UHFFFAOYSA-N,7.83,active,single_entry,357.7720000000001,4.186500000000002,1.0,5.0,56.269999999999996,5.0,False,False,False,False,0
CHEMBL5824855,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C#N)CC4)NN3)c3cccc4cnccc34)cc12,QCRFTBYXTAIUHE-LJAQVGFWSA-N,8.7,active,single_entry,564.0970000000002,6.141660000000004,4.0,9.0,124.72000000000001,7.0,True,True,False,False,2
CHEMBL3676382,C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3OC)ncnc2cc1OCCNC(=O)CN(C)C,QCROOTBGMAHVGX-UHFFFAOYSA-N,7.85,active,zero_sd,528.9970000000003,3.225100000000001,3.0,9.0,126.94000000000001,12.0,True,False,False,False,1
CHEMBL438075,CC(=O)Nc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,QCSMBZIRYHZMOU-UHFFFAOYSA-N,4.6,inactive,single_entry,486.9340000000002,5.949900000000003,2.0,5.0,76.14,6.0,False,True,False,False,1
CHEMBL4457447,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)CC1CCSS1,QCVAULIYZATFDX-UHFFFAOYSA-N,7.1733,active,nonzero_sd,609.1480000000001,8.102580000000003,2.0,8.0,96.27000000000001,10.0,True,True,False,False,2
CHEMBL4776073,C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3Cl)ncc2Cl)c1,QCVDNFRXLOQNGM-UHFFFAOYSA-N,6.925,active,nonzero_sd,560.8730000000004,5.630100000000004,3.0,7.0,102.49,7.0,True,True,False,False,2
CHEMBL1812567,O=C(/C=C/c1cccs1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,QCXGPXCCRSBZGD-VQHVLOKHSA-N,5.06,intermediate,single_entry,406.8980000000001,5.740200000000002,2.0,5.0,66.91,5.0,False,True,False,False,1
CHEMBL5880562,COc1cc(F)ccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)ccn1,QCZGMQXJCPSRKO-KDURUIRLSA-N,7.82,active,nonzero_sd,460.50900000000024,4.396200000000002,2.0,5.0,92.5,4.0,False,False,False,False,0
CHEMBL3233784,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,QDASMWJJFLCOHF-SNAWJCMRSA-N,8.375,active,nonzero_sd,445.9510000000001,5.208000000000003,2.0,6.0,70.15,6.0,False,True,False,False,1
CHEMBL1080271,CCN(CC)CCNC(=O)c1cc2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2[nH]1,QDGJXOSRDOUWFQ-UHFFFAOYSA-N,4.11,inactive,single_entry,511.00100000000026,5.144600000000004,3.0,6.0,95.17000000000002,11.0,True,True,False,False,2
CHEMBL474323,COc1cc2ncnc(-c3c[nH]c4cc(F)c(C)cc34)c2cc1OC,QDHLJTKZOXNREZ-UHFFFAOYSA-N,6.27,active,single_entry,337.3540000000001,4.242820000000003,1.0,4.0,60.03,3.0,False,False,False,False,0
CHEMBL4103201,C=CC(=O)N1CCC[C@@H](n2nc(-c3cnc4[nH]ccc4c3)c3c(N)ncnc32)C1,QDLVDDNIYQVRGN-CQSZACIVSA-N,8.61,active,nonzero_sd,388.4350000000002,2.3013000000000003,2.0,7.0,118.61,3.0,False,False,False,False,0
CHEMBL4218431,N#Cc1ccc(O)c(-c2nc(NCc3cnccn3)c3ccccc3n2)c1,QDODJLGZFKWWCO-UHFFFAOYSA-N,7.286,active,nonzero_sd,354.37300000000005,3.276180000000001,2.0,7.0,107.61,4.0,False,False,False,False,0
CHEMBL5976089,Cc1c(-c2cc(C(=O)/N=c3\[nH]c4cc(C5CCN(C)CC5)ccc4n3CC(C)(C)O)ccn2)cnn1C,QDOWOXJNOCVCSD-UHFFFAOYSA-N,7.3633,active,nonzero_sd,501.6350000000003,3.3945200000000018,2.0,7.0,104.33000000000001,5.0,True,False,False,False,1
CHEMBL6028850,Cc1cc(C(=O)/N=c2\[nH]c3cc(CN4CCOCC4)ccc3n2[C@H]2CCC[C@H](O)C2)cc(-c2cnn(C)c2)n1,QDWNPAKTSXJRNC-ZEQRLZLVSA-N,6.665,active,nonzero_sd,529.6450000000003,3.1226200000000013,2.0,8.0,113.55999999999999,5.0,True,False,False,False,1
CHEMBL5807788,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Nc4cccc(C(F)(F)F)c4)nc3)c2)C1,QEAKGLKCIUKCNZ-UHFFFAOYSA-N,6.61,active,single_entry,440.4290000000001,4.109700000000002,2.0,6.0,83.04,6.0,False,False,False,False,0
CHEMBL3671550,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC(C)CNC(C)=O,QEEAABFVJCOYPN-UHFFFAOYSA-N,7.44,active,zero_sd,502.3440000000002,4.302900000000004,3.0,6.0,105.24000000000001,8.0,True,False,False,False,1
CHEMBL3948661,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1ccc2nc(C(F)(F)F)cc(Cl)c2c1,QEIAACVSNFOMGZ-UHFFFAOYSA-N,7.3,active,single_entry,579.7930000000001,8.4882,1.0,6.0,69.16,6.0,True,True,False,False,2
CHEMBL367442,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CO)cc1,QEKCMFKWDZHOOD-UHFFFAOYSA-N,6.16,active,single_entry,316.3640000000001,3.162000000000001,2.0,5.0,76.96,3.0,False,False,False,False,0
CHEMBL2018756,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,QEKKQKSAUFTIBW-UHFFFAOYSA-N,6.05,active,single_entry,382.4200000000002,4.267420000000003,2.0,7.0,94.60000000000001,6.0,False,False,False,False,0
CHEMBL4746995,Cn1cc(-c2ccnc(Nc3ccc(C(=O)NCCCCCCC(=O)NO)cc3)n2)c2ccccc21,QEKSSLKMNVDNAI-UHFFFAOYSA-N,5.5533,intermediate,nonzero_sd,486.57600000000025,4.564600000000003,4.0,7.0,121.17000000000002,11.0,False,False,False,False,0
CHEMBL126791,Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,QENYREVCVOGEQU-UHFFFAOYSA-N,9.29,active,single_entry,424.30600000000015,4.229600000000001,2.0,7.0,80.55,7.0,False,False,False,False,0
CHEMBL6013340,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Nc4cccc(C)n4)nc3)n2)C1,QEQNNNIWUVRTRZ-UHFFFAOYSA-N,7.26,active,single_entry,388.4350000000001,2.1893199999999995,2.0,8.0,108.82000000000001,6.0,False,False,False,False,0
CHEMBL3898447,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,QESBRKONDSWGSK-UHFFFAOYSA-N,8.26,active,nonzero_sd,456.90500000000026,4.730300000000004,1.0,6.0,76.58,6.0,False,False,False,False,0
CHEMBL76444,Cc1[nH]c2ncnc(N(C)c3cccc(Cl)c3)c2c1C,QEVBDDTXWGEPBR-UHFFFAOYSA-N,6.3,active,single_entry,286.7660000000001,3.9960400000000025,1.0,3.0,44.81,2.0,False,False,False,False,0
CHEMBL3671541,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(=O)OCC,QEWGTHVMSDULHL-UHFFFAOYSA-N,7.01,active,zero_sd,546.3530000000002,3.457600000000002,3.0,8.0,131.54,9.0,True,False,False,False,1
CHEMBL187431,Cc1ccc(Nc2ncnn3c(C)ccc23)cc1O,QFAYCQKPUDKQJB-UHFFFAOYSA-N,4.53,inactive,single_entry,254.293,2.795340000000001,2.0,5.0,62.45,2.0,False,False,False,False,0
CHEMBL333231,Clc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,QFEGUXCVHFPAEW-UHFFFAOYSA-N,7.58,active,single_entry,385.2580000000001,5.015400000000001,3.0,5.0,78.52000000000001,5.0,False,True,False,False,1
CHEMBL5929586,CN1NNc2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)F)CC4)NN3)c21,QFJJDNJRPIGJIE-VWLOTQADSA-N,8.7,active,single_entry,595.1020000000001,5.616280000000004,6.0,10.0,115.33999999999999,8.0,True,True,True,False,3
CHEMBL5848379,CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(C(=O)N(C)C)CC4)cc3)n2)C1,QFKFKXOBHBVFQK-OAQYLSRUSA-N,5.26,intermediate,single_entry,537.6690000000002,2.4201000000000006,3.0,7.0,140.03,6.0,True,False,False,False,1
CHEMBL5085143,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C,QFNRDQJEQCTSJB-UHFFFAOYSA-N,8.19,active,single_entry,542.1090000000003,4.628700000000004,2.0,9.0,85.86,10.0,True,False,False,False,1
CHEMBL4437599,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)COC(=O)c1ccccc1,QFQSZXPWOWHXEP-UHFFFAOYSA-N,7.6,active,single_entry,494.91000000000025,5.3601000000000045,2.0,7.0,102.44000000000003,8.0,False,True,False,False,1
CHEMBL5976949,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)CC1,QFRBSGJSBTVAMI-UHFFFAOYSA-N,6.5267,active,nonzero_sd,444.5350000000003,4.815200000000004,1.0,6.0,76.58,7.0,False,False,False,False,0
CHEMBL115440,COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,QFRXIKQLGYNTBV-UHFFFAOYSA-N,6.03,active,single_entry,479.3340000000001,4.217480000000002,2.0,6.0,96.27000000000001,7.0,False,False,False,False,0
CHEMBL5775621,N#CCC[C@@H](Nc1ncnc2c(Cl)cc(NC(c3ccc(F)cc3)c3cn(C4(C(F)(F)F)CC4)nn3)cc12)c1ccccc1,QFUBYXGHFZTBLQ-CSMDKSQMSA-N,6.86,active,single_entry,621.0420000000001,7.723680000000005,2.0,8.0,104.34,10.0,True,True,False,False,2
CHEMBL1241683,CC(C)n1nc(-c2ccc3nc(Cl)ccc3c2)c2c(N)ncnc21,QFUHCUNJMQVKME-UHFFFAOYSA-N,4.0,inactive,single_entry,338.8020000000001,3.8580000000000014,1.0,6.0,82.51,2.0,False,False,False,False,0
CHEMBL602645,CCCN(CCC)C(=O)c1ccc(N(CCCl)CCCl)cc1,QFWVLMXFGQNABU-UHFFFAOYSA-N,4.53,inactive,single_entry,345.3140000000001,4.232800000000004,0.0,2.0,23.550000000000004,10.0,False,False,False,False,0
CHEMBL53711,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,QFXMHNZCUIIRHD-UHFFFAOYSA-N,7.68,active,single_entry,344.216,3.5969000000000015,1.0,5.0,53.94,3.0,False,False,False,False,0
CHEMBL5200988,CN1CCC(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)ncc4c3)cc2)CC1,QFYMVGXUJLQFBT-UHFFFAOYSA-N,8.01,active,single_entry,535.673,5.557300000000005,1.0,7.0,80.12,6.0,True,True,False,False,2
CHEMBL5271930,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(F)c4F)ncnc3cc2O[C@H]2CCOC2)CC1,QGAZVNRIQTXAGC-INIZCTEOSA-N,9.39,active,single_entry,514.5040000000002,4.514200000000002,1.0,7.0,85.81,7.0,True,False,False,False,1
CHEMBL2448067,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl,QGBNUIMADVIGOQ-UHFFFAOYSA-N,7.0,active,single_entry,467.37200000000036,5.461000000000006,1.0,6.0,59.51,8.0,False,True,False,False,1
CHEMBL3297891,Cc1nc(Nc2cccc3ccccc23)c2cc(C)oc2n1,QGCZOEDZZYAKIV-UHFFFAOYSA-N,6.84,active,single_entry,289.338,4.736440000000003,1.0,4.0,50.95,2.0,False,False,False,False,0
CHEMBL4094174,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(CCCCC1)OO2,QGHKJWBUQDKSJR-UHFFFAOYSA-N,7.015,active,nonzero_sd,525.0050000000006,6.422200000000005,2.0,8.0,103.83000000000001,4.0,True,True,False,False,2
CHEMBL66101,COc1ccc(/C=C/c2cnc3cc(OC)c(OC)cc3c2)cc1,QGIQAOODDVIYMZ-SNAWJCMRSA-N,4.7,inactive,single_entry,321.376,4.431000000000004,0.0,4.0,40.58,5.0,False,False,False,False,0
CHEMBL5872316,CC(C)c1ccccc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1,QGNJCRSTJRKSSW-UHFFFAOYSA-N,5.26,intermediate,single_entry,454.57800000000026,5.244000000000004,2.0,6.0,98.72,6.0,False,True,False,False,1
CHEMBL424375,COc1cccc(-c2cn(-c3ccc(CNCCO)cc3)c3ncnc(N)c23)c1,QGPSFIYTQAONCS-UHFFFAOYSA-N,5.855,intermediate,nonzero_sd,389.45900000000006,2.7602,3.0,7.0,98.22,7.0,False,False,False,False,0
CHEMBL5797927,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(CCO)NN3)c3cc(Br)cnc3Cl)cc2c1Nc1ccc(F)c(Cl)c1,QGSISGQOWLXIKA-VWLOTQADSA-N,7.82,active,single_entry,664.754,6.418580000000003,5.0,9.0,121.16000000000001,8.0,True,True,False,False,2
CHEMBL247127,c1cncc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)c1,QGTJGYUQPVBUGS-QFIPXVFZSA-N,6.09,active,single_entry,470.5370000000004,2.770900000000001,2.0,10.0,103.42000000000002,8.0,False,False,False,False,0
CHEMBL4740646,COc1ccc(/C=N\Nc2nc(-c3nc4ccccc4n3C)cs2)cc1OC,QGTZVPJSLUGONA-NHDPSOOVSA-N,6.68,active,single_entry,393.47200000000015,4.160000000000003,1.0,8.0,73.56,6.0,False,False,False,False,0
CHEMBL4062617,C=CC(=O)NCc1cccc(-c2nc(C3CC3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,QGVIUJRUZBFQDM-UHFFFAOYSA-N,5.18,intermediate,nonzero_sd,459.55300000000005,5.966600000000005,3.0,3.0,86.46000000000001,7.0,False,True,False,False,1
CHEMBL5814408,Cc1ncsc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(N[C@H](C)c3ccccc3)c2c1)C1=CNNN1,QGWGJTPEAYPZET-JBEBIEQOSA-N,7.39,active,single_entry,503.03500000000014,5.304900000000004,5.0,9.0,109.72,7.0,True,True,False,False,2
CHEMBL514566,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCN(CCO)CC1,QHAHIGAQWUSAND-FJEPWZHXSA-N,8.05,active,single_entry,489.5590000000003,2.2832999999999997,3.0,10.0,120.72,8.0,False,False,False,False,0
CHEMBL5892735,C=CC(=O)N(C)Cc1ccc(Oc2nc(Nc3cccc(OCCN4CCCC4=O)c3)ncc2F)cc1,QHAJTVDFSAFTLD-UHFFFAOYSA-N,5.98,intermediate,single_entry,505.55000000000035,4.297200000000003,1.0,7.0,96.89,11.0,True,False,False,False,1
CHEMBL36727,Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,QHAWLYRLLOXJAY-UHFFFAOYSA-N,8.38,active,nonzero_sd,353.22300000000007,4.627600000000002,1.0,4.0,42.74,2.0,False,False,False,False,0
CHEMBL4529308,CCC(=O)N1CCC[C@@H](n2c(=O)c(-c3ccccc3Br)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,QHBYVGFBGNOFLX-RUZDIDTESA-N,6.775,active,nonzero_sd,658.6449999999998,5.906740000000006,1.0,8.0,86.6,6.0,True,True,False,False,2
CHEMBL4759414,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1cccc([N+](=O)[O-])c1,QHDBOFMYDGIUQC-UHFFFAOYSA-N,7.29,active,single_entry,581.0040000000005,5.427500000000005,2.0,9.0,131.75,10.0,True,True,False,False,2
CHEMBL5276173,CC(=O)Nc1nc(C(=O)NNC(=O)CCN2CCN(C)CC2)cs1,QHDKABQHBSLPIX-UHFFFAOYSA-N,6.88,active,single_entry,354.4360000000001,-0.49999999999999933,3.0,7.0,106.66999999999999,5.0,False,False,False,False,0
CHEMBL5987649,Cn1ccc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(CF)CC4)NN3)cccc2c1=O,QHERRPNBTYGMPW-PMERELPUSA-N,8.7,active,single_entry,591.6950000000003,5.109560000000004,4.0,10.0,133.83,8.0,True,True,False,False,2
CHEMBL322395,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCOCC5)cc4)ccc23)c(Cl)cc1Cl,QHESHAOBGKRAPW-UHFFFAOYSA-N,5.52,intermediate,single_entry,519.4320000000004,6.664680000000005,1.0,6.0,70.41,6.0,True,True,False,False,2
CHEMBL231663,COC(=O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,QHGVESLEXVDJPY-UHFFFAOYSA-N,6.0,active,single_entry,513.5770000000003,4.395000000000003,1.0,9.0,89.58000000000001,7.0,True,False,False,False,1
CHEMBL5399653,COc1cc(N2CCC(N3CC(C(C)(C)O)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,QHHCYUJPZBJVBN-UHFFFAOYSA-N,9.985,active,nonzero_sd,709.63,5.906020000000005,3.0,11.0,128.63,9.0,True,True,False,True,3
CHEMBL6056699,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=C(F)N(C2CC2)NN1,QHIXAASVLCMNKS-DEOSSOPVSA-N,8.52,active,single_entry,539.0340000000003,5.839400000000005,4.0,8.0,100.92999999999999,7.0,True,True,False,False,2
CHEMBL4756020,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4COC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,QHMWSARDRXHJRH-UHFFFAOYSA-N,9.02,active,single_entry,541.6560000000003,4.544100000000003,2.0,9.0,96.78,11.0,True,False,False,False,1
CHEMBL5854622,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)F)CC4)NN3)c3cccc4ccncc34)cc12,QHQRLYYBCMMGIK-LJAQVGFWSA-N,8.7,active,single_entry,579.6590000000001,6.101460000000005,4.0,9.0,124.72,8.0,True,True,False,False,2
CHEMBL92902,CN1CCC=C(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)C1,QHSKAAHDPBBIMT-UHFFFAOYSA-N,6.94,active,single_entry,438.3290000000001,4.336300000000002,2.0,5.0,70.15,4.0,False,False,False,False,0
CHEMBL2348417,O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,QHUDPFOODLMGQO-UHFFFAOYSA-N,7.44,active,single_entry,508.00300000000027,5.188100000000002,4.0,8.0,108.4,7.0,True,True,False,False,2
CHEMBL499534,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCNCC1,QHVIPDJZOQGJIA-FYYLOGMGSA-N,7.2,active,single_entry,607.1109999999999,4.930200000000005,3.0,9.0,100.64,6.0,True,False,False,False,1
CHEMBL327725,CC(O)C(/N=C1/C=C(O)/C(=N\C(C(=O)O)C(C)O)C=C1O)C(=O)O,QHXCLHGUXMHBOH-DUGOVBPYSA-N,4.36,inactive,single_entry,342.3040000000001,-0.5661999999999994,6.0,8.0,180.23999999999998,6.0,False,False,True,False,1
CHEMBL6014278,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(F)cc5)[C@H]3O4)ccnc2N1,QHZJPRSLBCVVRJ-FKBYEOEOSA-N,6.84,active,nonzero_sd,431.42300000000006,3.554500000000001,2.0,5.0,89.55,4.0,False,False,False,False,0
CHEMBL4288300,COc1cccc(Nc2cc(Nc3cc(OC)ccc3OC)ncn2)c1,QIAHWAXXEKSCCE-UHFFFAOYSA-N,7.845,active,nonzero_sd,352.39400000000006,3.989600000000002,2.0,7.0,77.53,7.0,False,False,False,False,0
CHEMBL3671511,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)NC(C)CC,QIAQUEWCLIWXJA-UHFFFAOYSA-N,7.7,active,zero_sd,545.4130000000001,4.876000000000004,4.0,6.0,117.27000000000001,10.0,True,False,False,False,1
CHEMBL5991404,COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCOCC(=O)N[C@H](C(=O)N3C[C@@H](O)C[C@@H]3C(=O)N[C@@H](C)c3ccc(-c5scnc5C)cc3)C(C)(C)C)n4C(C)C)n2)CC1,QICHOSULFYBVBL-YROYHBGQSA-N,4.9025,inactive,nonzero_sd,926.1579999999998,5.496220000000005,4.0,16.0,211.07999999999998,18.0,True,True,False,True,3
CHEMBL1630107,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,QIGGJMQSVPHSJB-YRNVUSSQSA-N,8.6,active,single_entry,530.9430000000003,6.523500000000003,3.0,7.0,109.51,8.0,True,True,False,False,2
CHEMBL395591,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COCC6CNCCOC6)c45)ccc32)c1,QIHGEXNGPGTFID-UHFFFAOYSA-N,6.68,active,single_entry,501.56600000000043,3.7626000000000017,2.0,9.0,90.53000000000002,8.0,True,False,False,False,1
CHEMBL4162882,CC/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1OC,QIHUWGQYPLGFPI-RUDMXATFSA-N,7.25,active,nonzero_sd,374.44400000000013,4.237300000000003,1.0,5.0,67.35000000000001,5.0,False,False,False,False,0
CHEMBL5743278,CCN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4CCN(C)CC4)cc3)n2)C1,QILQLPCWLHMKEX-OAQYLSRUSA-N,5.26,intermediate,single_entry,494.6440000000003,2.758400000000001,3.0,7.0,119.72,7.0,False,False,False,False,0
CHEMBL3914159,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,QIMXUZNKIMFXLS-UHFFFAOYSA-N,8.6778,active,nonzero_sd,463.2960000000002,4.603500000000004,1.0,6.0,76.58,6.0,False,False,False,False,0
CHEMBL4069003,NP(=O)(OCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,QINSOUANYOEWLZ-UHFFFAOYSA-N,8.52,active,single_entry,577.2470000000001,5.767800000000005,2.0,6.0,102.60000000000001,13.0,True,True,False,False,2
